# tracer: function_graph
#
# CPU  DURATION                  FUNCTION CALLS
# |     |   |                     |   |   |   |
  0)   0.052 us    |                      mem_cgroup_page_lruvec();
  0)               |                      __pagevec_lru_add_fn() {
  0)   0.054 us    |                        mem_cgroup_update_lru_size();
  0)   0.053 us    |                        __mod_zone_page_state();
  0)   0.688 us    |                      }
  0)   0.062 us    |                      _raw_spin_unlock_irqrestore();
  0)               |                      release_pages() {
  0)   0.053 us    |                        mem_cgroup_uncharge_list();
  0)   0.055 us    |                        free_hot_cold_page_list();
  0)   0.661 us    |                      }
  0)   2.852 us    |                    }
  0)   3.157 us    |                  }
  0)   3.461 us    |                }
  0)   0.053 us    |                tlb_gather_mmu();
  0)               |                unmap_vmas() {
  0)               |                  unmap_single_vma() {
  0)   0.050 us    |                    uprobe_munmap();
  0)   0.050 us    |                    _raw_spin_lock();
  0)   0.065 us    |                    sync_mm_rss();
  0)   0.050 us    |                    _raw_spin_unlock();
  0)   0.052 us    |                    _cond_resched();
  0)   1.648 us    |                  }
  0)   1.950 us    |                }
  0)               |                free_pgtables() {
  0)   0.055 us    |                  unlink_anon_vmas();
  0)               |                  unlink_file_vma() {
  0)   0.054 us    |                    down_write();
  0)               |                    __remove_shared_vm_struct() {
  0)   0.203 us    |                      vma_interval_tree_remove();
  0)   0.502 us    |                    }
  0)   0.053 us    |                    up_write();
  0)   1.613 us    |                  }
  0)   0.056 us    |                  free_pgd_range();
  0)   2.556 us    |                }
  0)               |                tlb_finish_mmu() {
  0)   0.052 us    |                  tlb_flush_mmu_tlbonly();
  0)   0.097 us    |                  tlb_flush_mmu_free();
  0)   0.734 us    |                }
  0) + 10.102 us   |              }
  0)   0.061 us    |              vm_stat_account();
  0)               |              remove_vma() {
  0)   0.053 us    |                fput();
  0)               |                kmem_cache_free() {
  0)               |                  __slab_free() {
  0)   0.059 us    |                    put_cpu_partial();
  0)   0.452 us    |                  }
  0)   0.795 us    |                }
  0)   1.459 us    |              }
  0) + 15.737 us   |            }
  0)               |            security_vm_enough_memory_mm() {
  0)               |              cap_vm_enough_memory() {
  0)   0.053 us    |                cap_capable();
  0)   0.060 us    |                __vm_enough_memory();
  0)   0.667 us    |              }
  0)   0.965 us    |            }
  0)               |            vma_merge() {
  0)   0.055 us    |              can_vma_merge_before();
  0)   0.374 us    |            }
  0)   0.077 us    |            kmem_cache_alloc();
  0)               |            vma_link() {
  0)   0.053 us    |              __vma_link_list();
  0)               |              __vma_link_rb() {
  0)   0.063 us    |                vma_compute_subtree_gap();
  0)   0.055 us    |                vma_compute_subtree_gap();
  0)   0.052 us    |                vma_compute_subtree_gap();
  0)               |                vma_gap_callbacks_rotate() {
  0)   0.053 us    |                  vma_compute_subtree_gap();
  0)   0.348 us    |                }
  0)               |                vma_gap_callbacks_rotate() {
  0)   0.052 us    |                  vma_compute_subtree_gap();
  0)   0.347 us    |                }
  0)   2.209 us    |              }
  0)   0.062 us    |              __vma_link_file();
  0)   3.121 us    |            }
  0)   0.061 us    |            vm_stat_account();
  0)               |            vma_set_page_prot() {
  0)   0.052 us    |              vma_wants_writenotify();
  0)   0.352 us    |            }
  0) + 22.984 us   |          }
  0) + 24.523 us   |        }
  0)   0.054 us    |        up_write();
  0) + 26.049 us   |      }
  0) + 26.374 us   |    }
  0) + 26.670 us   |  }
  0)               |  __do_page_fault() {
  0)   0.052 us    |    down_read_trylock();
  0)               |    find_vma() {
  0)   0.064 us    |      vmacache_find();
  0)   0.050 us    |      vmacache_update();
  0)   0.687 us    |    }
  0)               |    handle_mm_fault() {
  0)   0.057 us    |      __mem_cgroup_count_vm_event();
  0)   0.051 us    |      _raw_spin_lock();
  0)               |      filemap_map_pages() {
  0)               |        do_set_pte() {
  0)   0.059 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.060 us    |            mem_cgroup_begin_page_stat();
  0)               |            __inc_zone_page_state() {
  0)   0.050 us    |              __inc_zone_state();
  0)   0.361 us    |            }
  0)   0.054 us    |            mem_cgroup_update_page_stat();
  0)   0.054 us    |            mem_cgroup_end_page_stat();
  0)   2.085 us    |          }
  0)   2.794 us    |        }
  0)               |        unlock_page() {
  0)   0.053 us    |          __wake_up_bit();
  0)   0.452 us    |        }
  0)               |        do_set_pte() {
  0)   0.053 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.053 us    |            mem_cgroup_begin_page_stat();
  0)               |            __inc_zone_page_state() {
  0)   0.060 us    |              __inc_zone_state();
  0)   0.358 us    |            }
  0)   0.052 us    |            mem_cgroup_update_page_stat();
  0)   0.053 us    |            mem_cgroup_end_page_stat();
  0)   1.712 us    |          }
  0)   2.460 us    |        }
  0)               |        unlock_page() {
  0)   0.117 us    |          __wake_up_bit();
  0)   0.440 us    |        }
  0)               |        do_set_pte() {
  0)   0.060 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.054 us    |            mem_cgroup_begin_page_stat();
  0)               |            __inc_zone_page_state() {
  0)   0.059 us    |              __inc_zone_state();
  0)   0.357 us    |            }
  0)   0.054 us    |            mem_cgroup_update_page_stat();
  0)   0.053 us    |            mem_cgroup_end_page_stat();
  0)   1.635 us    |          }
  0)   2.263 us    |        }
  0)               |        unlock_page() {
  0)   0.110 us    |          __wake_up_bit();
  0)   0.438 us    |        }
  0)               |        do_set_pte() {
  0)   0.053 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.053 us    |            mem_cgroup_begin_page_stat();
  0)               |            __inc_zone_page_state() {
  0)   0.058 us    |              __inc_zone_state();
  0)   0.358 us    |            }
  0)   0.053 us    |            mem_cgroup_update_page_stat();
  0)   0.053 us    |            mem_cgroup_end_page_stat();
  0)   1.614 us    |          }
  0)   2.246 us    |        }
  0)               |        unlock_page() {
  0)   0.118 us    |          __wake_up_bit();
  0)   0.439 us    |        }
  0)               |        do_set_pte() {
  0)   0.060 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.054 us    |            mem_cgroup_begin_page_stat();
  0)               |            __inc_zone_page_state() {
  0)   0.058 us    |              __inc_zone_state();
  0)   0.360 us    |            }
  0)   0.060 us    |            mem_cgroup_update_page_stat();
  0)   0.053 us    |            mem_cgroup_end_page_stat();
  0)   1.605 us    |          }
  0)   2.237 us    |        }
  0)               |        unlock_page() {
  0)   0.117 us    |          __wake_up_bit();
  0)   0.440 us    |        }
  0)               |        unlock_page() {
  0)   0.053 us    |          __wake_up_bit();
  0)   0.377 us    |        }
  0)   0.055 us    |        put_page();
  0) + 18.217 us   |      }
  0)   0.050 us    |      _raw_spin_unlock();
  0) + 31.292 us   |    }
  0)   0.050 us    |    up_read();
  0) + 33.366 us   |  }
  0)               |  __do_page_fault() {
  0)   0.060 us    |    down_read_trylock();
  0)               |    find_vma() {
  0)   0.089 us    |      vmacache_find();
  0)   0.404 us    |    }
  0)               |    handle_mm_fault() {
  0)   0.051 us    |      __mem_cgroup_count_vm_event();
  0)   0.060 us    |      _raw_spin_lock();
  0)               |      do_wp_page() {
  0)   0.052 us    |        vm_normal_page();
  0)   0.053 us    |        _raw_spin_unlock();
  0)               |        wp_page_copy.isra.56() {
  0)   0.065 us    |          anon_vma_prepare();
  0)               |          alloc_pages_vma() {
  0)               |            get_vma_policy() {
  0)   0.053 us    |              __get_vma_policy();
  0)   0.061 us    |              get_task_policy.part.23();
  0)   0.676 us    |            }
  0)   0.059 us    |            policy_nodemask();
  0)   0.060 us    |            policy_zonelist();
  0)               |            __alloc_pages_nodemask() {
  0)   0.054 us    |              next_zones_zonelist();
  0)               |              get_page_from_freelist() {
  0)   0.054 us    |                next_zones_zonelist();
  0)   0.052 us    |                __zone_watermark_ok();
  0)   0.070 us    |                __mod_zone_page_state();
  0)               |                zone_statistics() {
  0)   0.053 us    |                  __inc_zone_state();
  0)   0.050 us    |                  __inc_zone_state();
  0)   0.675 us    |                }
  0)   1.980 us    |              }
  0)   2.618 us    |            }
  0)   4.534 us    |          }
  0)               |          mem_cgroup_try_charge() {
  0)   0.055 us    |            get_mem_cgroup_from_mm();
  0)   0.060 us    |            try_charge();
  0)   0.685 us    |          }
  0)   0.058 us    |          _raw_spin_lock();
  0)   0.059 us    |          add_mm_counter_fast();
  0)   0.053 us    |          add_mm_counter_fast();
  0)               |          ptep_clear_flush() {
  0)   0.205 us    |            flush_tlb_page();
  0)   0.522 us    |          }
  0)               |          page_add_new_anon_rmap() {
  0)   0.060 us    |            __mod_zone_page_state();
  0)   0.060 us    |            __page_set_anon_rmap();
  0)   0.685 us    |          }
  0)               |          mem_cgroup_commit_charge() {
  0)   0.052 us    |            commit_charge();
  0)   0.053 us    |            mem_cgroup_charge_statistics.isra.19();
  0)   0.053 us    |            memcg_check_events();
  0)   0.995 us    |          }
  0)               |          lru_cache_add_active_or_unevictable() {
  0)   0.055 us    |            __lru_cache_add();
  0)   0.391 us    |          }
  0)               |          page_remove_rmap() {
  0)   0.054 us    |            mem_cgroup_begin_page_stat();
  0)   0.058 us    |            PageHuge();
  0)               |            __dec_zone_page_state() {
  0)   0.072 us    |              __dec_zone_state();
  0)   0.374 us    |            }
  0)   0.054 us    |            mem_cgroup_update_page_stat();
  0)   0.050 us    |            mem_cgroup_end_page_stat();
  0)   1.929 us    |          }
  0)   0.060 us    |          put_page();
  0)   0.052 us    |          _raw_spin_unlock();
  0)   0.060 us    |          put_page();
  0) + 15.081 us   |        }
  0) + 16.032 us   |      }
  0) + 17.115 us   |    }
  0)   0.052 us    |    up_read();
  0) + 18.801 us   |  }
  0)               |  SyS_close() {
  0)               |    __close_fd() {
  0)   0.055 us    |      _raw_spin_lock();
  0)   0.050 us    |      _raw_spin_unlock();
  0)               |      filp_close() {
  0)   0.060 us    |        dnotify_flush();
  0)   0.058 us    |        locks_remove_posix();
  0)   0.059 us    |        fput();
  0)   1.010 us    |      }
  0)   1.968 us    |    }
  0)   2.281 us    |  }
  0)               |  __do_page_fault() {
  0)   0.060 us    |    down_read_trylock();
  0)               |    find_vma() {
  0)   0.073 us    |      vmacache_find();
  0)   0.058 us    |      vmacache_update();
  0)   0.743 us    |    }
  0)               |    handle_mm_fault() {
  0)   0.051 us    |      __mem_cgroup_count_vm_event();
  0)               |      __pte_alloc() {
  0)               |        pte_alloc_one() {
  0)               |          alloc_pages_current() {
  0)   0.050 us    |            get_task_policy.part.23();
  0)   0.050 us    |            policy_nodemask();
  0)   0.054 us    |            policy_zonelist();
  0)               |            __alloc_pages_nodemask() {
  0)   0.062 us    |              next_zones_zonelist();
  0)               |              get_page_from_freelist() {
  0)   0.058 us    |                next_zones_zonelist();
  0)   0.051 us    |                __zone_watermark_ok();
  0)   0.052 us    |                __mod_zone_page_state();
  0)               |                zone_statistics() {
  0)   0.059 us    |                  __inc_zone_state();
  0)   0.052 us    |                  __inc_zone_state();
  0)   0.681 us    |                }
  0)   2.181 us    |              }
  0)   2.875 us    |            }
  0)   4.120 us    |          }
  0)   0.084 us    |          inc_zone_page_state();
  0)   4.779 us    |        }
  0)   0.055 us    |        _raw_spin_lock();
  0)   0.059 us    |        _raw_spin_unlock();
  0)   5.735 us    |      }
  0)   0.054 us    |      _raw_spin_lock();
  0)               |      filemap_map_pages() {
  0)               |        do_set_pte() {
  0)   0.053 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.061 us    |            mem_cgroup_begin_page_stat();
  0)   0.059 us    |            mem_cgroup_end_page_stat();
  0)   0.693 us    |          }
  0)   1.317 us    |        }
  0)               |        unlock_page() {
  0)   0.053 us    |          __wake_up_bit();
  0)   0.375 us    |        }
  0)               |        do_set_pte() {
  0)   0.059 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.055 us    |            mem_cgroup_begin_page_stat();
  0)   0.053 us    |            mem_cgroup_end_page_stat();
  0)   0.683 us    |          }
  0)   1.307 us    |        }
  0)               |        unlock_page() {
  0)   0.055 us    |          __wake_up_bit();
  0)   0.602 us    |        }
  0)               |        do_set_pte() {
  0)   0.098 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.054 us    |            mem_cgroup_begin_page_stat();
  0)   0.053 us    |            mem_cgroup_end_page_stat();
  0)   0.685 us    |          }
  0)   1.468 us    |        }
  0)               |        unlock_page() {
  0)   0.054 us    |          __wake_up_bit();
  0)   0.475 us    |        }
  0)               |        do_set_pte() {
  0)   0.054 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.059 us    |            mem_cgroup_begin_page_stat();
  0)   0.054 us    |            mem_cgroup_end_page_stat();
  0)   0.674 us    |          }
  0)   1.294 us    |        }
  0)               |        unlock_page() {
  0)   0.122 us    |          __wake_up_bit();
  0)   0.439 us    |        }
  0)               |        do_set_pte() {
  0)   0.060 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.054 us    |            mem_cgroup_begin_page_stat();
  0)   0.052 us    |            mem_cgroup_end_page_stat();
  0)   0.673 us    |          }
  0)   1.297 us    |        }
  0)               |        unlock_page() {
  0)   0.052 us    |          __wake_up_bit();
  0)   0.369 us    |        }
  0)               |        do_set_pte() {
  0)   0.052 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.054 us    |            mem_cgroup_begin_page_stat();
  0)   0.053 us    |            mem_cgroup_end_page_stat();
  0)   0.692 us    |          }
  0)   1.326 us    |        }
  0)               |        unlock_page() {
  0)   0.053 us    |          __wake_up_bit();
  0)   0.370 us    |        }
  0)               |        do_set_pte() {
  0)   0.053 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.060 us    |            mem_cgroup_begin_page_stat();
  0)   0.053 us    |            mem_cgroup_end_page_stat();
  0)   0.667 us    |          }
  0)   1.300 us    |        }
  0)               |        unlock_page() {
  0)   0.065 us    |          __wake_up_bit();
  0)   0.379 us    |        }
  0)               |        do_set_pte() {
  0)   0.058 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.055 us    |            mem_cgroup_begin_page_stat();
  0)   0.059 us    |            mem_cgroup_end_page_stat();
  0)   0.704 us    |          }
  0)   1.350 us    |        }
  0)               |        unlock_page() {
  0)   0.062 us    |          __wake_up_bit();
  0)   0.381 us    |        }
  0)               |        do_set_pte() {
  0)   0.058 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.055 us    |            mem_cgroup_begin_page_stat();
  0)   0.052 us    |            mem_cgroup_end_page_stat();
  0)   0.673 us    |          }
  0)   1.300 us    |        }
  0)               |        unlock_page() {
  0)   0.116 us    |          __wake_up_bit();
  0)   0.433 us    |        }
  0)               |        do_set_pte() {
  0)   0.060 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.053 us    |            mem_cgroup_begin_page_stat();
  0)   0.052 us    |            mem_cgroup_end_page_stat();
  0)   0.679 us    |          }
  0)   1.438 us    |        }
  0)               |        unlock_page() {
  0)   0.117 us    |          __wake_up_bit();
  0)   0.434 us    |        }
  0)               |        do_set_pte() {
  0)   0.053 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.061 us    |            mem_cgroup_begin_page_stat();
  0)   0.053 us    |            mem_cgroup_end_page_stat();
  0)   0.667 us    |          }
  0)   1.301 us    |        }
  0)               |        unlock_page() {
  0)   0.115 us    |          __wake_up_bit();
  0)   0.434 us    |        }
  0)               |        do_set_pte() {
  0)   0.054 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.060 us    |            mem_cgroup_begin_page_stat();
  0)   0.050 us    |            mem_cgroup_end_page_stat();
  0)   0.668 us    |          }
  0)   1.304 us    |        }
  0)               |        unlock_page() {
  0)   0.052 us    |          __wake_up_bit();
  0)   0.372 us    |        }
  0)               |        do_set_pte() {
  0)   0.060 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.055 us    |            mem_cgroup_begin_page_stat();
  0)   0.055 us    |            mem_cgroup_end_page_stat();
  0)   0.677 us    |          }
  0)   1.328 us    |        }
  0)               |        unlock_page() {
  0)   0.054 us    |          __wake_up_bit();
  0)   0.369 us    |        }
  0)               |        do_set_pte() {
  0)   0.053 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.060 us    |            mem_cgroup_begin_page_stat();
  0)   0.058 us    |            mem_cgroup_end_page_stat();
  0)   0.667 us    |          }
  0)   1.302 us    |        }
  0)               |        unlock_page() {
  0)   0.118 us    |          __wake_up_bit();
  0)   0.434 us    |        }
  0)               |        do_set_pte() {
  0)   0.058 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.054 us    |            mem_cgroup_begin_page_stat();
  0)   0.052 us    |            mem_cgroup_end_page_stat();
  0)   0.677 us    |          }
  0)   1.314 us    |        }
  0)               |        unlock_page() {
  0)   0.054 us    |          __wake_up_bit();
  0)   0.372 us    |        }
  0)               |        do_set_pte() {
  0)   0.053 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.060 us    |            mem_cgroup_begin_page_stat();
  0)   0.059 us    |            mem_cgroup_end_page_stat();
  0)   0.666 us    |          }
  0)   1.299 us    |        }
  0)               |        unlock_page() {
  0)   0.053 us    |          __wake_up_bit();
  0)   0.371 us    |        }
  0) + 36.788 us   |      }
  0)   0.059 us    |      _raw_spin_unlock();
  0) + 44.109 us   |    }
  0)   0.050 us    |    up_read();
  0) + 46.241 us   |  }
  0)               |  __do_page_fault() {
  0)   0.053 us    |    down_read_trylock();
  0)               |    find_vma() {
  0)   0.085 us    |      vmacache_find();
  0)   0.398 us    |    }
  0)               |    handle_mm_fault() {
  0)   0.078 us    |      __mem_cgroup_count_vm_event();
  0)   0.059 us    |      _raw_spin_lock();
  0)               |      filemap_map_pages() {
  0)               |        do_set_pte() {
  0)   0.060 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.054 us    |            mem_cgroup_begin_page_stat();
  0)   0.052 us    |            mem_cgroup_end_page_stat();
  0)   0.755 us    |          }
  0)   1.406 us    |        }
  0)               |        unlock_page() {
  0)   0.053 us    |          __wake_up_bit();
  0)   0.389 us    |        }
  0)               |        do_set_pte() {
  0)   0.051 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.062 us    |            mem_cgroup_begin_page_stat();
  0)   0.059 us    |            mem_cgroup_end_page_stat();
  0)   0.683 us    |          }
  0)   1.312 us    |        }
  0)               |        unlock_page() {
  0)   0.136 us    |          __wake_up_bit();
  0)   0.443 us    |        }
  0)               |        do_set_pte() {
  0)   0.053 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.054 us    |            mem_cgroup_begin_page_stat();
  0)   0.059 us    |            mem_cgroup_end_page_stat();
  0)   0.676 us    |          }
  0)   1.307 us    |        }
  0)               |        unlock_page() {
  0)   0.059 us    |          __wake_up_bit();
  0)   0.378 us    |        }
  0)               |        do_set_pte() {
  0)   0.060 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.055 us    |            mem_cgroup_begin_page_stat();
  0)   0.053 us    |            mem_cgroup_end_page_stat();
  0)   0.677 us    |          }
  0)   1.333 us    |        }
  0)               |        unlock_page() {
  0)   0.053 us    |          __wake_up_bit();
  0)   0.373 us    |        }
  0)               |        do_set_pte() {
  0)   0.059 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.053 us    |            mem_cgroup_begin_page_stat();
  0)   0.052 us    |            mem_cgroup_end_page_stat();
  0)   0.678 us    |          }
  0)   1.304 us    |        }
  0)               |        unlock_page() {
  0)   0.054 us    |          __wake_up_bit();
  0)   0.371 us    |        }
  0)               |        do_set_pte() {
  0)   0.060 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.060 us    |            mem_cgroup_begin_page_stat();
  0)   0.058 us    |            mem_cgroup_end_page_stat();
  0)   0.695 us    |          }
  0)   1.322 us    |        }
  0)               |        unlock_page() {
  0)   0.051 us    |          __wake_up_bit();
  0)   0.368 us    |        }
  0)               |        do_set_pte() {
  0)   0.053 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.060 us    |            mem_cgroup_begin_page_stat();
  0)   0.057 us    |            mem_cgroup_end_page_stat();
  0)   0.678 us    |          }
  0)   1.486 us    |        }
  0)               |        unlock_page() {
  0)   0.058 us    |          __wake_up_bit();
  0)   0.458 us    |        }
  0)               |        do_set_pte() {
  0)   0.060 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.053 us    |            mem_cgroup_begin_page_stat();
  0)   0.059 us    |            mem_cgroup_end_page_stat();
  0)   0.700 us    |          }
  0)   1.339 us    |        }
  0)               |        unlock_page() {
  0)   0.369 us    |          __wake_up_bit();
  0)   0.685 us    |        }
  0)               |        do_set_pte() {
  0)   0.053 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.054 us    |            mem_cgroup_begin_page_stat();
  0)   0.060 us    |            mem_cgroup_end_page_stat();
  0)   0.677 us    |          }
  0)   1.307 us    |        }
  0)               |        unlock_page() {
  0)   0.120 us    |          __wake_up_bit();
  0)   0.440 us    |        }
  0)               |        do_set_pte() {
  0)   0.055 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.062 us    |            mem_cgroup_begin_page_stat();
  0)   0.058 us    |            mem_cgroup_end_page_stat();
  0)   0.695 us    |          }
  0)   1.324 us    |        }
  0)               |        unlock_page() {
  0)   0.051 us    |          __wake_up_bit();
  0)   0.368 us    |        }
  0)               |        do_set_pte() {
  0)   0.053 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.053 us    |            mem_cgroup_begin_page_stat();
  0)   0.052 us    |            mem_cgroup_end_page_stat();
  0)   0.673 us    |          }
  0)   1.296 us    |        }
  0)               |        unlock_page() {
  0)   0.119 us    |          __wake_up_bit();
  0)   0.437 us    |        }
  0)               |        do_set_pte() {
  0)   0.058 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.054 us    |            mem_cgroup_begin_page_stat();
  0)   0.052 us    |            mem_cgroup_end_page_stat();
  0)   0.679 us    |          }
  0)   1.303 us    |        }
  0)               |        unlock_page() {
  0)   0.118 us    |          __wake_up_bit();
  0)   0.463 us    |        }
  0)               |        do_set_pte() {
  0)   0.053 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.053 us    |            mem_cgroup_begin_page_stat();
  0)   0.058 us    |            mem_cgroup_end_page_stat();
  0)   0.675 us    |          }
  0)   1.301 us    |        }
  0)               |        unlock_page() {
  0)   0.119 us    |          __wake_up_bit();
  0)   0.437 us    |        }
  0)               |        do_set_pte() {
  0)   0.054 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.055 us    |            mem_cgroup_begin_page_stat();
  0)   0.053 us    |            mem_cgroup_end_page_stat();
  0)   0.935 us    |          }
  0)   1.570 us    |        }
  0)               |        unlock_page() {
  0)   0.053 us    |          __wake_up_bit();
  0)   0.373 us    |        }
  0)               |        do_set_pte() {
  0)   0.058 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.055 us    |            mem_cgroup_begin_page_stat();
  0)   0.059 us    |            mem_cgroup_end_page_stat();
  0)   0.697 us    |          }
  0)   1.317 us    |        }
  0)               |        unlock_page() {
  0)   0.060 us    |          __wake_up_bit();
  0)   0.371 us    |        }
  0)               |        do_set_pte() {
  0)   0.060 us    |          add_mm_counter_fast();
  0)               |          page_add_file_rmap() {
  0)   0.054 us    |            mem_cgroup_begin_page_stat();
  0)   0.053 us    |            mem_cgroup_end_page_stat();
  0)   0.677 us    |          }
  0)   1.307 us    |        }
  0)               |        unlock_page() {
  0)   0.053 us    |          __wake_up_bit();
  0)   0.370 us    |        }
  0) + 37.104 us   |      }
  0)   0.057 us    |      _raw_spin_unlock();
  0) + 38.418 us   |    }
  0)   0.050 us    |    up_read();
  0) + 40.030 us   |  }
  0)               |  SyS_mmap() {
  0)               |    SyS_mmap_pgoff() {
  0)               |      vm_mmap_pgoff() {
  0)               |        security_mmap_file() {
  0)   0.059 us    |          cap_mmap_file();
  0)   0.373 us    |        }
  0)   0.052 us    |        down_write();
  0)               |        do_mmap_pgoff() {
  0)               |          get_unmapped_area() {
  0)               |            arch_get_unmapped_area_topdown() {
  0)   0.238 us    |              unmapped_area_topdown();
  0)   0.607 us    |            }
  0)               |            security_mmap_addr() {
  0)   0.057 us    |              cap_mmap_addr();
  0)   0.368 us    |            }
  0)   1.540 us    |          }
  0)               |          mmap_region() {
  0)               |            security_vm_enough_memory_mm() {
  0)               |              cap_vm_enough_memory() {
  0)   0.059 us    |                cap_capable();
  0)   0.066 us    |                __vm_enough_memory();
  0)   0.681 us    |              }
  0)   0.983 us    |            }
  0)               |            vma_merge() {
  0)   0.086 us    |              can_vma_merge_before();
  0)               |              vma_adjust() {
  0)   0.058 us    |                __vma_adjust_trans_huge();
  0)   0.052 us    |                down_write();
  0)   0.113 us    |                anon_vma_interval_tree_remove();
  0)   0.060 us    |                vma_compute_subtree_gap();
  0)   0.069 us    |                vma_compute_subtree_gap();
  0)   0.075 us    |                vma_compute_subtree_gap();
  0)   0.052 us    |                vma_compute_subtree_gap();
  0)   0.057 us    |                vma_compute_subtree_gap();
  0)   0.062 us    |                anon_vma_interval_tree_insert();
  0)   0.055 us    |                up_write();
  0)   3.530 us    |              }
  0)   0.074 us    |              khugepaged_enter_vma_merge();
  0)   4.558 us    |            }
  0)   0.060 us    |            vm_stat_account();
  0)               |            vma_set_page_prot() {
  0)   0.051 us    |              vma_wants_writenotify();
  0)   0.362 us    |            }
  0)   7.273 us    |          }
  0)   9.395 us    |        }
  0)   0.062 us    |        up_write();
  0) + 10.961 us   |      }
  0) + 11.335 us   |    }
  0) + 11.657 us   |  }
  0)               |  __do_page_fault() {
  0)   0.059 us    |    down_read_trylock();
  0)               |    find_vma() {
  0)   0.092 us    |      vmacache_find();
  0)   0.053 us    |      vmacache_update();
  0)   0.767 us    |    }
  0)               |    handle_mm_fault() {
  0)   0.055 us    |      __mem_cgroup_count_vm_event();
  0)   0.061 us    |      anon_vma_prepare();
  0)               |      alloc_pages_vma() {
  0)               |        get_vma_policy() {
  0)   0.061 us    |          __get_vma_policy();
  0)   0.052 us    |          get_task_policy.part.23();
  0)   0.690 us    |        }
  0)   0.053 us    |        policy_nodemask();
  0)   0.053 us    |        policy_zonelist();
  0)               |        __alloc_pages_nodemask() {
  0)   0.054 us    |          next_zones_zonelist();
  0)               |          get_page_from_freelist() {
  0)   0.059 us    |            next_zones_zonelist();
  0)   0.060 us    |            __zone_watermark_ok();
  0)   0.050 us    |            __mod_zone_page_state();
  0)               |            zone_statistics() {
  0)   0.053 us    |              __inc_zone_state();
  0)   0.052 us    |              __inc_zone_state();
  0)   0.677 us    |            }
  0)   2.478 us    |          }
  0)   3.280 us    |        }
  0)   5.181 us    |      }
  0)               |      mem_cgroup_try_charge() {
  0)   0.055 us    |        get_mem_cgroup_from_mm();
  0)   0.052 us    |        try_charge();
  0)   0.678 us    |      }
  0)   0.060 us    |      _raw_spin_lock();
  0)   0.060 us    |      add_mm_counter_fast();
  0)               |      page_add_new_anon_rmap() {
  0)   0.060 us    |        __mod_zone_page_state();
  0)   0.053 us    |        __page_set_anon_rmap();
  0)   0.684 us    |      }
  0)               |      mem_cgroup_commit_charge() {
  0)   0.058 us    |        commit_charge();
  0)   0.052 us    |        mem_cgroup_charge_statistics.isra.19();
  0)   0.055 us    |        memcg_check_events();
  0)   1.032 us    |      }
  0)               |      lru_cache_add_active_or_unevictable() {
